reltrad,income
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"$150,000 or more"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
 Catholic,"10 to under $20,000"
